"MEASURE","Measure","REGIONTYPE","Geography Level","LGA_2018","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2016","2016",3395,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2017","2017",3422,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55460","Merredin (S)","A","Annual","2018","2018",3410,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2001","2001",586,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2002","2002",585,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2003","2003",583,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2004","2004",558,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2005","2005",521,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2006","2006",504,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2007","2007",495,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2008","2008",483,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2009","2009",476,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2010","2010",477,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2011","2011",489,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2012","2012",488,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2013","2013",487,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2014","2014",482,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2015","2015",474,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2016","2016",465,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2017","2017",449,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55530","Mingenew (S)","A","Annual","2018","2018",432,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2001","2001",2705,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2002","2002",2697,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2003","2003",2683,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2004","2004",2626,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2005","2005",2593,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2006","2006",2531,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2007","2007",2487,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2008","2008",2503,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2009","2009",2537,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2010","2010",2534,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2011","2011",2556,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2012","2012",2548,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2013","2013",2527,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2014","2014",2504,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2015","2015",2505,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2016","2016",2477,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2017","2017",2449,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55600","Moora (S)","A","Annual","2018","2018",2426,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2001","2001",989,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2002","2002",971,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2003","2003",957,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2004","2004",924,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2005","2005",886,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2006","2006",860,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2007","2007",854,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2008","2008",867,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2009","2009",879,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2010","2010",886,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2011","2011",911,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2012","2012",892,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2013","2013",872,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2014","2014",835,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2015","2015",800,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2016","2016",765,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2017","2017",731,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55670","Morawa (S)","A","Annual","2018","2018",698,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2001","2001",8358,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2002","2002",8476,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2003","2003",8590,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2004","2004",8675,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2005","2005",8762,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2006","2006",8760,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2007","2007",8845,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2008","2008",8971,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2009","2009",9082,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2010","2010",9164,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2011","2011",9199,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2012","2012",9196,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2013","2013",9217,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2014","2014",9202,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2015","2015",9188,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2016","2016",9167,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2017","2017",9130,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55740","Mosman Park (T)","A","Annual","2018","2018",9067,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2001","2001",854,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2002","2002",845,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2003","2003",831,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2004","2004",775,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2005","2005",744,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2006","2006",734,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2007","2007",681,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2008","2008",665,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2009","2009",669,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2010","2010",653,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2011","2011",666,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2012","2012",669,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2013","2013",661,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2014","2014",615,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2015","2015",563,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2016","2016",507,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2017","2017",494,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55810","Mount Magnet (S)","A","Annual","2018","2018",464,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55880","Mount Marshall (S)","A","Annual","2001","2001",676,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55880","Mount Marshall (S)","A","Annual","2002","2002",669,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55880","Mount Marshall (S)","A","Annual","2003","2003",670,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55880","Mount Marshall (S)","A","Annual","2004","2004",672,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55880","Mount Marshall (S)","A","Annual","2005","2005",656,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55880","Mount Marshall (S)","A","Annual","2006","2006",650,,
"ERP","Estimated Resident Population","LGA2018","Local Government Areas (2018)","55880","Mount Marshall (S)","A","Annual","2007","2007",616,,
